name(Caddy's Crib)

snap(-10,-30,-10)
sky(50,40,50)
fog(160,150,160)
ground(225,255,225)
polys(255,255,180)
fadefrom(4500)
density(4)
nlaps(3)
lightson()


set(47,0,0,0)p
set(10,0,5600,0)p
set(10,0,11200,0)p
set(14,0,15750,0)
chk(40,1750,15750,90)
set(14,3500,15750,-90)pt
set(10,3500,11200,0)p
set(10,3500,5600,0)p
set(10,3500,0,180)p
set(10,3500,-5600,180)
chk(40,3500,-3590,0)
set(10,3500,-11200,180)
set(23,3500,-14000,0)
set(31,3500,-11709,180)pr
set(23,3500,-25200,180)
set(30,3500,-26880,0)pl
set(10,3500,-28000,180)
set(10,3500,-33600,180)p
set(10,3500,-39200,180)p
set(13,5020,-44830,210)p
set(10,6540,-50460,0)
chk(40,6540,-47660,0)
set(14,6540,-55010,180)pt
set(22,4230,-55010,-90)
set(18,870,-55010,-90)
set(36,3810,-56820,180)ph
set(36,-110,-56820,180)
set(36,1850,-56820,180)ph
set(22,-2490,-55010,90)
set(22,-3610,-55010,-90)
set(36,-2070,-56820,180)ph
set(18,-6970,-55010,90)
set(36,-7950,-56820,180)
set(36,-4030,-56820,180)ph
set(36,-5990,-56820,180)
set(22,-10330,-55010,90)
set(22,-11450,-55010,-90)
set(36,-9910,-56820,180)ph
set(18,-14810,-55010,90)
chk(40,-17610,-55010,90)
set(21,-20410,-55010,-90)p
set(16,-26010,-55010,-90)
fix(41,-34410,-55010,-2000,90)s
set(20,-31610,-55010,90)
set(34,-28810,-55010,-90)pr
set(10,-37210,-55010,90)p
set(10,-42810,-55010,90)p
set(10,-48410,-55010,90)
chk(40,-50844,-55010,90)
set(12,-54040,-53490,60)p
set(12,-59700,-50450,60)p
set(10,-65330,-48930,90)
set(10,-70930,-48930,90)
set(32,-68130,-49280,90)pr
set(10,-76530,-48930,90)p
set(14,-81080,-48930,90)
chk(40,-78888,-48930,90)
set(10,-81080,-44380,0)
set(10,-81080,-38780,0)
set(26,-81080,-40980,0)pr
set(10,-81080,-33180,0)p
set(13,-82600,-27550,210)p
set(14,-84120,-22970,0)
chk(40,-84120,-24720,0)
set(10,-79570,-22970,90)p
set(10,-73970,-22970,90)
chk(40,-71170,-22970,90)
set(10,-68370,-22970,90)p
set(10,-62770,-22970,-90)
set(23,-59970,-22970,90)
set(29,-62134,-22970,-90)pr
set(23,-48770,-22970,-90)p
set(10,-45970,-22970,-90)
chk(40,-43808,-22970,90)
set(12,-40340,-24490,60)p
set(12,-34680,-27530,60)p
set(10,-29050,-29050,90)p
set(10,-23450,-29050,90)
set(10,-17850,-29050,-90)
set(26,-21028,-29050,-90)pr
set(10,-12250,-29050,-90)p
set(10,-6650,-29050,-90)
chk(40,-5287,-29050,90)
set(22,-3290,-29050,90)p
set(22,-2170,-29050,-90)p
set(14,140,-29050,180)
set(10,140,-24500,180)
set(10,140,-18900,0)
set(23,140,-16100,180)
set(31,140,-18391,0)pr
set(23,0,-2800,0)
chk(40,0,-2800,0)

maxl(16,-86414,-56434)
maxb(20,-58834,-84014)
maxr(16,9586,-56434)
maxt(20,17966,-84014)
