name(PENULTIMATE)

snap(-80,-80,-80)
sky(30,30,100)
fog(10,10,10)
ground(30,30,0)
polys(0,0,0)
fadefrom(3000)
density(0)
nlaps(2)

set(48,0,0,0)
set(15,0,5600,0)
set(15,0,11200,0)
set(17,0,15750,0)
chk(42,0,14000,0)
set(20,4550,15750,-90)
set(10,10150,15750,-90)
set(26,11265,15750,-90)pr
set(10,15750,15750,-90)
set(10,21350,15750,-90)p
set(14,25900,15750,-90)
chk(40,25900,14000,0)
set(14,25900,12250,180)pt
set(10,21350,12250,-90)p
set(10,15750,12250,-90)p
set(10,10150,12250,-90)
set(23,7350,12250,-90)
set(29,8110,12250,-90)pr
set(23,-3850,12250,90)
set(26,-3250,12250,-90)pl
set(10,-6650,12250,-90)p
chk(40,-9450,12250,90)
set(10,-12250,12250,90)p
set(23,-15050,12250,-90)
set(26,-15650,12250,90)pr
set(23,-26250,12250,90)
set(30,-26800,12250,-90)pl
set(10,-29050,12250,90)
set(10,-34650,12250,90)
chk(40,-37450,12250,90)
set(10,-40250,12250,90)p
set(10,-45850,12250,90)
set(23,-48650,12250,-90)
set(29,-46486,12250,90)pr
set(23,-60850,12250,90)
set(29,-63014,12250,-90)pr
set(10,-63650,12250,90)
set(10,-69250,12250,-90)
set(20,-74850,12250,-90)
set(15,-80450,12250,-90)
chk(42,-82891,12250,90)
set(44,-86050,12250,-90)p
set(43,-91650,12250,-90)
set(35,-92570,12250,90)pr
set(44,-97250,12250,90)p
set(15,-102850,12250,90)p
set(17,-107400,12250,90)
chk(42,-107400,14000,0)
set(17,-107400,15750,0)pt
set(15,-102850,15750,90)p
set(44,-97250,15750,90)
set(43,-91650,15750,90)
set(34,-92456,15750,90)pr
set(44,-86050,15750,-90)p
set(20,-80450,15750,-90)
chk(42,-82898,15750,90)
set(10,-74850,15750,-90)
set(10,-69250,15750,-90)
set(32,-72608,15758,-90)pr
set(26,-70349,15750,90)
set(10,-63650,15750,-90)
set(10,-58050,15750,-90)p
set(14,-53500,15750,-90)
chk(40,-53500,14000,0)
set(10,-53500,11200,0)p
set(14,-53500,6650,90)pt
set(10,-48950,6650,90)
chk(40,-46150,6650,90)
set(10,-43350,6650,90)
set(23,-40550,6650,90)
set(26,-40550,6650,-90)pr
set(23,-34950,6650,-90)
set(26,-34950,6650,90)pl
set(10,-32150,6650,-90)
set(10,-26550,6650,90)
set(14,-22000,6650,180)pt
chk(40,-22000,8400,0)
set(10,-22000,11200,180)
set(14,-22000,15750,0)pt
set(10,-17450,15750,90)p
chk(40,-14650,15750,90)
set(10,-11850,15750,90)
set(13,-6220,17270,120)p
set(10,-590,18790,90)
set(26,2210,18790,-90)pr
set(20,5010,18790,90)
set(15,10610,18790,90)
set(35,13410,18790,90)pr
set(15,16210,18790,90)
set(20,21810,18790,-90)p
set(10,27410,18790,-90)p
set(14,31960,18790,-90)pt
set(10,31960,14240,0)
chk(40,31960,14000,0)
set(14,31960,9690,180)pt
set(10,27410,9690,-90)p
set(13,21780,8170,-60)p
chk(40,18950,6650,90)
set(10,16150,6650,90)
set(10,10550,6650,90)
set(29,8480,6650,90)pr
set(23,7750,6650,-90)
set(26,-3080,6650,-90)pl
set(23,-3680,6650,90)
set(10,-6480,6650,-90)
chk(40,-9280,6650,90)
set(10,-12080,6650,90)
set(23,-14880,6650,-90)
set(26,-15480,6650,90)pr
set(23,-26260,1962,90)
set(30,-26759,1962,-90)pl
set(10,-29060,1962,90)
set(10,-34660,1962,-90)
chk(40,-37460,1962,90)
set(10,-40260,1962,90)p
set(10,-45860,1962,90)
set(32,-47887,1958,90)pr
set(10,-51460,1962,-90)p
set(12,-57090,3482,-120)p
set(10,-62720,5002,-90)
chk(40,-60800,5002,90)
set(20,-68320,5002,-90)p
set(16,-73920,5002,-90)
set(20,-79520,5002,90)
set(35,-76720,5002,90)pr
set(10,-85120,5002,90)
chk(40,-87920,5002,90)
set(12,-90750,6522,60)p
set(10,-96380,8042,90)
set(26,-97823,8042,90)pr
set(10,-101980,8042,90)p
set(10,-107580,8042,90)p
set(14,-112130,8042,0)
chk(40,-112130,6292,0)
set(14,-112130,4542,90)pt
set(10,-107580,4542,90)
set(10,-101980,4542,-90)
set(32,-104983,4652,-90)pr
set(32,-104043,4192,-90)pr
set(10,-96380,4542,-90)
set(23,-93580,4542,90)
chk(40,-93580,4542,90)
set(23,-87865,8027,-90)
chk(40,-87865,8027,90)
set(10,-85065,8027,90)
set(26,-82265,8027,-90)pr
set(10,-79465,8027,-90)
set(30,-74985,8027,90)pl
set(10,-73865,8027,-90)
set(10,-68265,8027,-90)p
set(10,-62665,8027,-90)
chk(40,-59865,8027,90)
set(12,-57035,6507,60)p
set(23,-54205,5002,90)
set(23,-43000,-1078,-90)
chk(40,-43000,-1078,90)
set(10,-40200,-1078,90)
set(10,-34600,-1078,90)
set(29,-35236,-1078,90)pr
set(10,-29000,-1078,90)
set(10,-23400,-1078,90)
chk(40,-20600,-1078,90)
set(13,-17770,442,120)p
set(10,-12140,1962,-90)p
chk(40,-9340,1962,90)
set(10,-6540,1962,90)
set(23,-3740,1962,90)
set(26,-3140,1962,-90)pr
set(26,6810,1962,90)pl
set(23,7410,1962,-90)
set(10,10210,1962,90)
set(10,15810,1962,90)
set(10,21410,1962,90)
set(14,25960,1962,-90)pt
chk(40,25960,212,0)
set(14,25960,-1538,180)
set(10,21410,-1538,-90)
set(29,19058,-1538,90)pr
set(10,15810,-1538,-90)
set(13,10180,-3030,-60)p
chk(40,7350,-4550,90)
set(20,4550,-4550,-90)
set(17,0,-4550,90)pt
set(37,24290,14000,0)
set(37,24290,14000,-90)
set(38,10774,12250,90)
set(38,-4350,12250,90)
set(37,-4280,10685,-90)
set(37,-9465,10685,-90)
set(37,-17333,10801,-90)
set(38,-14550,12250,90)
set(37,-14580,10685,-90)
set(37,-17333,10801,180)
set(37,-25212,13700,90)
set(38,-30609,12250,90)
set(37,-37457,10685,90)
set(37,-37500,13700,90)
set(38,-43822,12250,90)
set(37,-49241,10685,90)
set(38,-49150,12250,-90)
set(37,-49279,13700,90)
set(38,-60350,12250,-90)
set(38,-66550,12250,90)
set(38,-72550,12250,90)
set(38,-71550,12250,90)
set(37,-70440,14000,180)
set(37,-70440,14000,90)
set(38,-68550,12250,90)
set(38,-70550,12250,90)
set(38,-69550,12250,90)
set(38,-67550,12250,90)
set(37,-70462,17403,90)
set(37,-70462,17403,180)
set(37,-60312,13700,-90)
set(37,-49113,5248,90)
set(38,-49194,6650,90)
set(37,-49172,8027,90)
set(37,-25172,8027,90)
set(38,-25161,6650,90)
set(37,-25086,5248,90)
set(37,-9278,5248,90)
set(37,-9298,8027,90)
set(37,-4140,5248,-90)
set(37,-4180,8027,-90)
set(38,-4180,6650,-90)
set(38,11144,6650,90)
set(38,12144,6650,90)
set(37,2160,20184,90)
set(37,2190,17403,90)
set(37,-4355,13700,-90)
set(37,-9480,13700,-90)
set(37,-14620,13700,-90)
set(37,-17333,13700,180)
