name(Burnt Roads)

snap(33,-21,-57)
sky(217,175,100)
fog(173,86,0)
ground(128,64,0)
polys(100,50,0)
fadefrom(3000)
density(1)
nlaps(2)

set(48,0,0,0)p
set(15,0,5600,0)p
set(15,0,11200,0)
set(15,0,16800,0)
set(34,0,14000,0)pr
set(15,0,22400,0)p
set(15,0,28000,0)p
set(17,0,32550,0)
chk(42,0,30335,0)
set(15,4550,32550,90)
set(33,7350,32550,90)pr
set(15,10150,32550,90)
set(15,15750,32550,90)p
set(17,20300,32550,-90)
chk(42,18550,32550,90)
set(15,20300,28000,0)p
set(17,20300,23450,180)
chk(42,18550,23450,90)
set(15,15750,23450,90)p
set(15,10150,23450,90)
set(24,7350,23450,90)
set(35,7350,23450,90)pr
set(24,-9450,23450,-90)
chk(42,-9450,23450,90)
set(15,-12250,23450,90)
set(24,-15050,23450,90)
set(34,-14061,23450,90)pr
set(24,-31850,23450,-90)
chk(42,-31850,23450,90)
set(17,-33600,23450,90)pt
set(15,-33600,28000,180)
set(24,-33600,30800,0)
set(35,-33600,30800,180)pr
set(23,-33600,34936,0)p
set(24,-33600,42000,180)
chk(42,-33600,42000,0)
set(17,-33600,43750,0)pt
set(44,-29050,43750,90)p
set(43,-23450,43750,90)
set(43,-17850,43750,90)
set(34,-20650,43750,90)pr
set(43,-12250,43750,90)p
set(43,-6650,43750,90)
set(35,-7692,43750,-90)pr
set(44,-1050,43750,-90)p
set(15,4550,43750,-90)p
set(20,10150,43750,-90)p
set(10,15750,43750,-90)p
set(14,20300,43750,-90)
chk(40,18153,43750,90)
set(10,20300,39200,0)p
set(14,20300,34650,180)
chk(40,18550,34650,90)
set(10,15750,34650,90)
set(10,10150,34650,90)
set(26,12350,34650,90)pr
set(38,13450,34650,90)
set(37,9282,34650,90)
set(10,4550,34650,90)
set(10,-1050,34650,90)
set(10,-6650,34650,90)
set(26,-4450,34650,90)pr
set(37,-7589,34650,90)
set(38,-3350,34650,90)
set(10,-12250,34650,90)p
set(10,-17850,34650,90)p
set(14,-22400,34650,0)
chk(40,-20419,34650,90)
set(10,-22400,30100,0)
set(10,-22400,24500,180)
set(26,-22400,26700,180)pr
set(37,-22359,23235,-90)
set(37,-22400,23235,0)
set(10,-22400,18900,180)
set(26,-22400,19838,0)pr
set(10,-22400,13300,0)p
set(10,-22400,7700,0)
set(38,-22400,11000,0)
chk(40,-22400,5573,0)
set(14,-22400,3150,90)pt
set(10,-17850,3150,90)p
set(10,-12250,3150,90)
set(10,-6650,3150,-90)
set(23,-3850,3150,90)
set(29,-7286,3150,-90)pr
set(24,10737,3150,90)
chk(42,10737,3150,90)
set(24,10737,3150,-90)p
set(24,15723,-5479,0)
chk(42,15723,-5479,0)
set(24,15723,-5479,180)
set(24,6888,-16458,-90)
chk(42,6888,-16458,90)
set(24,6888,-16458,90)
set(24,0,-8400,180)
chk(42,0,-8400,0)
set(15,0,-5600,0)
set(24,-4653,31162,0)po
set(20,-4653,28362,180)p
set(33,-4653,21704,0)pr
set(20,-4653,22762,0)p
fix(41,-4653,19962,-750,0)s
set(20,-4653,17162,180)
set(33,-4653,18327,0)
set(20,-4653,11562,0)
set(24,-4653,8762,180)po
set(10,6842,-5336,180)
set(23,6842,-8136,0)
set(37,6842,-7055,180)
set(37,6842,-5786,180)
set(37,6842,-8136,180)
set(23,6842,-2536,180)
set(37,6842,-4564,180)
set(37,6842,-2167,180)
set(37,6842,-3389,180)
set(23,3586,23466,180)
set(23,3586,23466,0)
set(37,3586,23466,0)
set(37,3586,23466,90)
set(23,-33600,34936,180)
set(37,-33600,34231,-90)
set(37,-33600,34231,180)
set(37,-33600,34936,180)
set(37,-33600,35641,180)
set(37,-33600,35641,-90)

maxl(14,-37850,-16724)
maxb(13,-19124,-35450)
maxr(14,24550,-16724)
maxt(13,48076,-35450)
